competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Segunda División España,1. Jornada,15.08.2025,21:30,Burgos CF,Cultural Leonesa,5:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224019/burgos-cf_cultural-leonesa/lineup/
Segunda División España,1. Jornada,15.08.2025,21:30,Real Valladolid,AD Ceuta FC,3:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224037/real-valladolid_ad-ceuta-fc/lineup/
Segunda División España,1. Jornada,16.08.2025,17:00,Racing Santander,CD Castellón,3:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224034/racing-santander_cd-castellon/lineup/
Segunda División España,1. Jornada,16.08.2025,19:30,Málaga CF,SD Eibar,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224046/malaga-cf_sd-eibar/lineup/
Segunda División España,1. Jornada,16.08.2025,21:30,Granada CF,Deportivo La Coruña,1:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224043/granada-cf_deportivo-la-coruna/lineup/
Segunda División España,1. Jornada,17.08.2025,17:00,Real Sociedad B,Real Zaragoza,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224028/real-sociedad-b_real-zaragoza/lineup/
Segunda División España,1. Jornada,17.08.2025,19:30,Cádiz CF,CD Mirandés,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224022/cadiz-cf_cd-mirandes/lineup/
Segunda División España,1. Jornada,17.08.2025,21:30,SD Huesca,CD Leganés,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224025/sd-huesca_cd-leganes/lineup/
Segunda División España,1. Jornada,17.08.2025,21:30,UD Las Palmas,FC Andorra,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224049/ud-las-palmas_fc-andorra/lineup/
Segunda División España,1. Jornada,18.08.2025,19:00,Sporting Gijón,Córdoba CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224040/sporting-gijon_cordoba-cf/lineup/
Segunda División España,1. Jornada,18.08.2025,21:30,UD Almería,Albacete,4:4,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224031/ud-almeria_albacete/lineup/
Segunda División España,2. Jornada,22.08.2025,19:30,SD Eibar,Granada CF,3:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224064/sd-eibar_granada-cf/lineup/
Segunda División España,2. Jornada,22.08.2025,21:30,CD Castellón,Real Valladolid,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224055/cd-castellon_real-valladolid/lineup/
Segunda División España,2. Jornada,22.08.2025,21:30,CD Leganés,Cádiz CF,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224073/cd-leganes_cadiz-cf/lineup/
Segunda División España,2. Jornada,23.08.2025,17:00,CD Mirandés,SD Huesca,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224076/cd-mirandes_sd-huesca/lineup/
Segunda División España,2. Jornada,23.08.2025,19:00,AD Ceuta FC,Sporting Gijón,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224058/ad-ceuta-fc_sporting-gijon/lineup/
Segunda División España,2. Jornada,23.08.2025,21:30,Real Zaragoza,FC Andorra,1:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224082/real-zaragoza_fc-andorra/lineup/
Segunda División España,2. Jornada,24.08.2025,17:00,Deportivo La Coruña,Burgos CF,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224070/deportivo-la-coruna_burgos-cf/lineup/
Segunda División España,2. Jornada,24.08.2025,19:30,Cultural Leonesa,UD Almería,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224079/cultural-leonesa_ud-almeria/lineup/
Segunda División España,2. Jornada,24.08.2025,21:30,Málaga CF,Real Sociedad B,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224067/malaga-cf_real-sociedad-b/lineup/
Segunda División España,2. Jornada,25.08.2025,19:30,Albacete,Racing Santander,2:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224052/albacete_racing-santander/lineup/
Segunda División España,2. Jornada,25.08.2025,21:30,Córdoba CF,UD Las Palmas,1:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224061/cordoba-cf_ud-las-palmas/lineup/
Segunda División España,3. Jornada,29.08.2025,19:30,Real Sociedad B,UD Almería,2:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224115/real-sociedad-b_ud-almeria/lineup/
Segunda División España,3. Jornada,29.08.2025,21:30,Sporting Gijón,Cultural Leonesa,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224112/sporting-gijon_cultural-leonesa/lineup/
Segunda División España,3. Jornada,30.08.2025,17:00,Racing Santander,AD Ceuta FC,4:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224100/racing-santander_ad-ceuta-fc/lineup/
Segunda División España,3. Jornada,30.08.2025,19:00,Real Valladolid,Córdoba CF,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224103/real-valladolid_cordoba-cf/lineup/
Segunda División España,3. Jornada,30.08.2025,21:30,CD Castellón,Real Zaragoza,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224085/cd-castellon_real-zaragoza/lineup/
Segunda División España,3. Jornada,31.08.2025,17:00,FC Andorra,Burgos CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224094/fc-andorra_burgos-cf/lineup/
Segunda División España,3. Jornada,31.08.2025,17:00,Cádiz CF,Albacete,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224097/cadiz-cf_albacete/lineup/
Segunda División España,3. Jornada,31.08.2025,19:30,UD Las Palmas,Málaga CF,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224091/ud-las-palmas_malaga-cf/lineup/
Segunda División España,3. Jornada,31.08.2025,21:30,Granada CF,CD Mirandés,1:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224088/granada-cf_cd-mirandes/lineup/
Segunda División España,3. Jornada,01.09.2025,19:30,SD Huesca,SD Eibar,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224109/sd-huesca_sd-eibar/lineup/
Segunda División España,3. Jornada,01.09.2025,21:30,CD Leganés,Deportivo La Coruña,2:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224106/cd-leganes_deportivo-la-coruna/lineup/
Segunda División España,4. Jornada,05.09.2025,19:30,Albacete,CD Mirandés,1:4,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224118/albacete_cd-mirandes/lineup/
Segunda División España,4. Jornada,05.09.2025,21:30,Córdoba CF,CD Castellón,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224136/cordoba-cf_cd-castellon/lineup/
Segunda División España,4. Jornada,06.09.2025,16:15,Deportivo La Coruña,Sporting Gijón,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224127/deportivo-la-coruna_sporting-gijon/lineup/
Segunda División España,4. Jornada,06.09.2025,18:30,Real Zaragoza,Real Valladolid,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224145/real-zaragoza_real-valladolid/lineup/
Segunda División España,4. Jornada,06.09.2025,21:00,Málaga CF,Granada CF,2:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224139/malaga-cf_granada-cf/lineup/
Segunda División España,4. Jornada,07.09.2025,14:00,AD Ceuta FC,SD Huesca,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224124/ad-ceuta-fc_sd-huesca/lineup/
Segunda División España,4. Jornada,07.09.2025,16:15,Burgos CF,UD Las Palmas,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224121/burgos-cf_ud-las-palmas/lineup/
Segunda División España,4. Jornada,07.09.2025,16:15,Real Sociedad B,Cádiz CF,3:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224133/real-sociedad-b_cadiz-cf/lineup/
Segunda División España,4. Jornada,07.09.2025,18:30,UD Almería,Racing Santander,2:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224130/ud-almeria_racing-santander/lineup/
Segunda División España,4. Jornada,07.09.2025,18:30,Cultural Leonesa,CD Leganés,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224142/cultural-leonesa_cd-leganes/lineup/
Segunda División España,4. Jornada,08.09.2025,20:30,SD Eibar,FC Andorra,2:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224148/sd-eibar_fc-andorra/lineup/
Segunda División España,5. Jornada,12.09.2025,20:30,UD Las Palmas,Real Sociedad B,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224163/ud-las-palmas_real-sociedad-b/lineup/
Segunda División España,5. Jornada,13.09.2025,16:15,Cádiz CF,SD Eibar,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224151/cadiz-cf_sd-eibar/lineup/
Segunda División España,5. Jornada,13.09.2025,16:15,CD Mirandés,Deportivo La Coruña,1:5,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224175/cd-mirandes_deportivo-la-coruna/lineup/
Segunda División España,5. Jornada,13.09.2025,18:30,SD Huesca,Málaga CF,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224160/sd-huesca_malaga-cf/lineup/
Segunda División España,5. Jornada,13.09.2025,21:00,Real Valladolid,UD Almería,3:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224181/real-valladolid_ud-almeria/lineup/
Segunda División España,5. Jornada,14.09.2025,14:00,FC Andorra,Córdoba CF,3:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224166/fc-andorra_cordoba-cf/lineup/
Segunda División España,5. Jornada,14.09.2025,16:15,Racing Santander,Cultural Leonesa,2:4,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224178/racing-santander_cultural-leonesa/lineup/
Segunda División España,5. Jornada,14.09.2025,18:30,CD Castellón,AD Ceuta FC,3:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224154/cd-castellon_ad-ceuta-fc/lineup/
Segunda División España,5. Jornada,14.09.2025,18:30,Sporting Gijón,Burgos CF,2:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224172/sporting-gijon_burgos-cf/lineup/
Segunda División España,5. Jornada,14.09.2025,21:00,Granada CF,CD Leganés,0:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224157/granada-cf_cd-leganes/lineup/
Segunda División España,5. Jornada,15.09.2025,20:30,Real Zaragoza,Albacete,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224169/real-zaragoza_albacete/lineup/
Segunda División España,6. Jornada,19.09.2025,20:30,Deportivo La Coruña,SD Huesca,4:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224196/deportivo-la-coruna_sd-huesca/lineup/
Segunda División España,6. Jornada,20.09.2025,16:15,Cultural Leonesa,CD Castellón,1:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224214/cultural-leonesa_cd-castellon/lineup/
Segunda División España,6. Jornada,20.09.2025,18:30,CD Leganés,UD Las Palmas,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224202/cd-leganes_ud-las-palmas/lineup/
Segunda División España,6. Jornada,20.09.2025,18:30,FC Andorra,CD Mirandés,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224208/fc-andorra_cd-mirandes/lineup/
Segunda División España,6. Jornada,20.09.2025,21:00,UD Almería,Sporting Gijón,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224205/ud-almeria_sporting-gijon/lineup/
Segunda División España,6. Jornada,21.09.2025,14:00,AD Ceuta FC,Real Zaragoza,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224190/ad-ceuta-fc_real-zaragoza/lineup/
Segunda División España,6. Jornada,21.09.2025,16:15,Albacete,Real Valladolid,2:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224184/albacete_real-valladolid/lineup/
Segunda División España,6. Jornada,21.09.2025,18:30,SD Eibar,Real Sociedad B,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224199/sd-eibar_real-sociedad-b/lineup/
Segunda División España,6. Jornada,21.09.2025,18:30,Málaga CF,Cádiz CF,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224211/malaga-cf_cadiz-cf/lineup/
Segunda División España,6. Jornada,21.09.2025,21:00,Córdoba CF,Racing Santander,2:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224193/cordoba-cf_racing-santander/lineup/
Segunda División España,6. Jornada,22.09.2025,20:30,Burgos CF,Granada CF,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224187/burgos-cf_granada-cf/lineup/
Segunda División España,7. Jornada,26.09.2025,20:30,CD Mirandés,Real Zaragoza,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224223/cd-mirandes_real-zaragoza/lineup/
Segunda División España,7. Jornada,27.09.2025,18:30,SD Eibar,Deportivo La Coruña,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224235/sd-eibar_deportivo-la-coruna/lineup/
Segunda División España,7. Jornada,27.09.2025,18:30,Racing Santander,FC Andorra,1:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224247/racing-santander_fc-andorra/lineup/
Segunda División España,7. Jornada,27.09.2025,21:00,UD Las Palmas,UD Almería,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224244/ud-las-palmas_ud-almeria/lineup/
Segunda División España,7. Jornada,28.09.2025,14:00,Real Sociedad B,Córdoba CF,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224232/real-sociedad-b_cordoba-cf/lineup/
Segunda División España,7. Jornada,28.09.2025,16:15,Burgos CF,Málaga CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224217/burgos-cf_malaga-cf/lineup/
Segunda División España,7. Jornada,28.09.2025,16:15,Cádiz CF,AD Ceuta FC,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224220/cadiz-cf_ad-ceuta-fc/lineup/
Segunda División España,7. Jornada,28.09.2025,18:30,Sporting Gijón,Albacete,3:4,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224226/sporting-gijon_albacete/lineup/
Segunda División España,7. Jornada,28.09.2025,18:30,Real Valladolid,Cultural Leonesa,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224241/real-valladolid_cultural-leonesa/lineup/
Segunda División España,7. Jornada,28.09.2025,21:00,SD Huesca,Granada CF,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224238/sd-huesca_granada-cf/lineup/
Segunda División España,7. Jornada,29.09.2025,20:30,CD Leganés,CD Castellón,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224229/cd-leganes_cd-castellon/lineup/
Segunda División España,8. Jornada,03.10.2025,20:30,AD Ceuta FC,SD Eibar,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224253/ad-ceuta-fc_sd-eibar/lineup/
Segunda División España,8. Jornada,04.10.2025,16:15,Deportivo La Coruña,UD Almería,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224277/deportivo-la-coruna_ud-almeria/lineup/
Segunda División España,8. Jornada,04.10.2025,18:30,FC Andorra,CD Leganés,1:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224259/fc-andorra_cd-leganes/lineup/
Segunda División España,8. Jornada,04.10.2025,18:30,SD Huesca,Burgos CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224265/sd-huesca_burgos-cf/lineup/
Segunda División España,8. Jornada,04.10.2025,21:00,Granada CF,Real Sociedad B,5:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224256/granada-cf_real-sociedad-b/lineup/
Segunda División España,8. Jornada,05.10.2025,14:00,Real Zaragoza,Córdoba CF,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224271/real-zaragoza_cordoba-cf/lineup/
Segunda División España,8. Jornada,05.10.2025,16:15,CD Castellón,Sporting Gijón,3:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224250/cd-castellon_sporting-gijon/lineup/
Segunda División España,8. Jornada,05.10.2025,18:30,Racing Santander,Málaga CF,3:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224274/racing-santander_malaga-cf/lineup/
Segunda División España,8. Jornada,05.10.2025,18:30,Real Valladolid,CD Mirandés,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224280/real-valladolid_cd-mirandes/lineup/
Segunda División España,8. Jornada,05.10.2025,21:00,UD Las Palmas,Cádiz CF,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224268/ud-las-palmas_cadiz-cf/lineup/
Segunda División España,8. Jornada,06.10.2025,20:30,Cultural Leonesa,Albacete,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224262/cultural-leonesa_albacete/lineup/
Segunda División España,9. Jornada,10.10.2025,20:30,Granada CF,UD Las Palmas,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224295/granada-cf_ud-las-palmas/lineup/
Segunda División España,9. Jornada,11.10.2025,16:15,CD Mirandés,CD Leganés,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224307/cd-mirandes_cd-leganes/lineup/
Segunda División España,9. Jornada,11.10.2025,18:30,UD Almería,Real Zaragoza,4:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224298/ud-almeria_real-zaragoza/lineup/
Segunda División España,9. Jornada,11.10.2025,18:30,Real Sociedad B,FC Andorra,3:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224313/real-sociedad-b_fc-andorra/lineup/
Segunda División España,9. Jornada,12.10.2025,14:00,Albacete,AD Ceuta FC,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224283/albacete_ad-ceuta-fc/lineup/
Segunda División España,9. Jornada,12.10.2025,16:15,SD Eibar,CD Castellón,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224301/sd-eibar_cd-castellon/lineup/
Segunda División España,9. Jornada,12.10.2025,16:15,Sporting Gijón,Racing Santander,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224310/sporting-gijon_racing-santander/lineup/
Segunda División España,9. Jornada,12.10.2025,18:30,Burgos CF,Real Valladolid,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224286/burgos-cf_real-valladolid/lineup/
Segunda División España,9. Jornada,12.10.2025,18:30,Cádiz CF,SD Huesca,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224289/cadiz-cf_sd-huesca/lineup/
Segunda División España,9. Jornada,12.10.2025,21:00,Málaga CF,Deportivo La Coruña,3:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224304/malaga-cf_deportivo-la-coruna/lineup/
Segunda División España,9. Jornada,13.10.2025,20:30,Córdoba CF,Cultural Leonesa,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224292/cordoba-cf_cultural-leonesa/lineup/
Segunda División España,10. Jornada,17.10.2025,20:30,FC Andorra,Granada CF,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224322/fc-andorra_granada-cf/lineup/
Segunda División España,10. Jornada,18.10.2025,16:15,AD Ceuta FC,CD Mirandés,2:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224316/ad-ceuta-fc_cd-mirandes/lineup/
Segunda División España,10. Jornada,18.10.2025,18:30,Real Zaragoza,Cultural Leonesa,0:5,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224340/real-zaragoza_cultural-leonesa/lineup/
Segunda División España,10. Jornada,19.10.2025,14:00,CD Leganés,Málaga CF,2:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224319/cd-leganes_malaga-cf/lineup/
Segunda División España,10. Jornada,19.10.2025,16:15,CD Castellón,Albacete,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224325/cd-castellon_albacete/lineup/
Segunda División España,10. Jornada,19.10.2025,16:15,Real Valladolid,Sporting Gijón,2:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224343/real-valladolid_sporting-gijon/lineup/
Segunda División España,10. Jornada,19.10.2025,18:30,Racing Santander,Deportivo La Coruña,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224331/racing-santander_deportivo-la-coruna/lineup/
Segunda División España,10. Jornada,19.10.2025,18:30,Córdoba CF,UD Almería,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224346/cordoba-cf_ud-almeria/lineup/
Segunda División España,10. Jornada,19.10.2025,21:00,UD Las Palmas,SD Eibar,3:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224334/ud-las-palmas_sd-eibar/lineup/
Segunda División España,10. Jornada,20.10.2025,20:30,Cádiz CF,Burgos CF,1:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224328/cadiz-cf_burgos-cf/lineup/
Segunda División España,10. Jornada,05.11.2025,20:00,Real Sociedad B,SD Huesca,2:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224337/real-sociedad-b_sd-huesca/lineup/
Segunda División España,11. Jornada,24.10.2025,20:30,SD Huesca,UD Las Palmas,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224361/sd-huesca_ud-las-palmas/lineup/
Segunda División España,11. Jornada,25.10.2025,14:00,Cultural Leonesa,AD Ceuta FC,0:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224376/cultural-leonesa_ad-ceuta-fc/lineup/
Segunda División España,11. Jornada,25.10.2025,16:15,Albacete,Córdoba CF,1:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224349/albacete_cordoba-cf/lineup/
Segunda División España,11. Jornada,25.10.2025,16:15,SD Eibar,CD Leganés,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224358/sd-eibar_cd-leganes/lineup/
Segunda División España,11. Jornada,25.10.2025,18:30,Burgos CF,Real Sociedad B,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224352/burgos-cf_real-sociedad-b/lineup/
Segunda División España,11. Jornada,25.10.2025,18:30,Granada CF,Cádiz CF,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224373/granada-cf_cadiz-cf/lineup/
Segunda División España,11. Jornada,25.10.2025,21:00,CD Mirandés,Racing Santander,1:3,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224370/cd-mirandes_racing-santander/lineup/
Segunda División España,11. Jornada,26.10.2025,14:00,Málaga CF,FC Andorra,4:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224379/malaga-cf_fc-andorra/lineup/
Segunda División España,11. Jornada,26.10.2025,18:30,Sporting Gijón,Real Zaragoza,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224364/sporting-gijon_real-zaragoza/lineup/
Segunda División España,11. Jornada,26.10.2025,18:30,UD Almería,CD Castellón,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224367/ud-almeria_cd-castellon/lineup/
Segunda División España,11. Jornada,26.10.2025,21:00,Deportivo La Coruña,Real Valladolid,1:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224355/deportivo-la-coruna_real-valladolid/lineup/
Segunda División España,12. Jornada,31.10.2025,20:30,Racing Santander,Real Sociedad B,1:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224391/racing-santander_real-sociedad-b/lineup/
Segunda División España,12. Jornada,01.11.2025,16:15,Cultural Leonesa,CD Mirandés,3:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224388/cultural-leonesa_cd-mirandes/lineup/
Segunda División España,12. Jornada,01.11.2025,18:30,Albacete,SD Huesca,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224382/albacete_sd-huesca/lineup/
Segunda División España,12. Jornada,01.11.2025,18:30,CD Leganés,Burgos CF,1:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224400/cd-leganes_burgos-cf/lineup/
Segunda División España,12. Jornada,01.11.2025,21:00,UD Almería,SD Eibar,3:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224394/ud-almeria_sd-eibar/lineup/
Segunda División España,12. Jornada,02.11.2025,14:00,FC Andorra,Cádiz CF,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224397/fc-andorra_cadiz-cf/lineup/
Segunda División España,12. Jornada,02.11.2025,16:15,Córdoba CF,AD Ceuta FC,2:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224403/cordoba-cf_ad-ceuta-fc/lineup/
Segunda División España,12. Jornada,02.11.2025,16:15,Sporting Gijón,UD Las Palmas,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224412/sporting-gijon_ud-las-palmas/lineup/
Segunda División España,12. Jornada,02.11.2025,18:30,CD Castellón,Málaga CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224385/cd-castellon_malaga-cf/lineup/
Segunda División España,12. Jornada,02.11.2025,21:00,Real Zaragoza,Deportivo La Coruña,0:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224406/real-zaragoza_deportivo-la-coruna/lineup/
Segunda División España,12. Jornada,03.11.2025,20:30,Real Valladolid,Granada CF,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224409/real-valladolid_granada-cf/lineup/
Segunda División España,13. Jornada,07.11.2025,20:30,CD Mirandés,Sporting Gijón,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224430/cd-mirandes_sporting-gijon/lineup/
Segunda División España,13. Jornada,08.11.2025,14:00,Real Sociedad B,CD Leganés,2:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224439/real-sociedad-b_cd-leganes/lineup/
Segunda División España,13. Jornada,08.11.2025,16:15,SD Eibar,Albacete,3:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224433/sd-eibar_albacete/lineup/
Segunda División España,13. Jornada,08.11.2025,16:15,SD Huesca,FC Andorra,2:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224445/sd-huesca_fc-andorra/lineup/
Segunda División España,13. Jornada,08.11.2025,18:30,Deportivo La Coruña,Cultural Leonesa,3:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224421/deportivo-la-coruna_cultural-leonesa/lineup/
Segunda División España,13. Jornada,08.11.2025,21:00,Málaga CF,Córdoba CF,2:2,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224436/malaga-cf_cordoba-cf/lineup/
Segunda División España,13. Jornada,09.11.2025,14:00,UD Las Palmas,Racing Santander,3:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224427/ud-las-palmas_racing-santander/lineup/
Segunda División España,13. Jornada,09.11.2025,18:30,Granada CF,Real Zaragoza,3:1,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224424/granada-cf_real-zaragoza/lineup/
Segunda División España,13. Jornada,09.11.2025,21:00,Cádiz CF,Real Valladolid,0:0,Final,https://www.livefutbol.com/match-report/co110/segunda-division/ma11224418/cadiz-cf_real-valladolid/lineup/
